Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Labrador-Grenfell Regional,1014,adults aged 18+ years,females,Employment,Unemployed,2015-2018,1077,2602,41.4,6.4207,28.8,54,15.5,41.6,6.326766217,29.2,54,15.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prince Edward Island,1100,adults aged 18+ years,females,Employment,Employed,2015-2018,10610,33207,32,1.8969,28.2,35.7,5.9,31.5,1.842655462,27.9,35.1,5.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prince Edward Island,1100,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2569,7825,32.8,3.4629,26,39.6,10.5,33.1,3.572082741,26.1,40.1,10.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 1 - Western,1201,adults aged 18+ years,females,Employment,Employed,2015-2018,15206,40260,37.8,2.5574,32.8,42.8,6.8,37.3,3.092390851,31.2,43.3,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 1 - Western,1201,adults aged 18+ years,females,Employment,Unemployed,2015-2018,4465,12152,36.7,4.6336,27.7,45.8,12.6,38.1,4.958237054,28.4,47.8,13
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 2 - Northern,1202,adults aged 18+ years,females,Employment,Employed,2015-2018,10074,27460,36.7,3.2335,30.3,43,8.8,34.5,3.096098002,28.4,40.5,9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 2 - Northern,1202,adults aged 18+ years,females,Employment,Unemployed,2015-2018,4743,10414,45.5,4.9871,35.8,55.3,10.9,49.9,4.528093188,41,58.7,9.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 3 - Eastern,1203,adults aged 18+ years,females,Employment,Employed,2015-2018,9892,26914,36.8,3.3301,30.2,43.3,9.1,35.9,3.191085946,29.6,42.1,8.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 3 - Eastern,1203,adults aged 18+ years,females,Employment,Unemployed,2015-2018,5532,13355,41.4,4.1741,33.2,49.6,10.1,43.2,4.620774447,34.1,52.2,10.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 4 - Central,1204,adults aged 18+ years,females,Employment,Employed,2015-2018,30245,112103,27,1.9853,23.1,30.9,7.4,26.8,2.061567955,22.8,30.8,7.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 4 - Central,1204,adults aged 18+ years,females,Employment,Unemployed,2015-2018,8349,27504,30.4,3.7571,23,37.7,12.4,30.5,3.622319851,23.4,37.6,11.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 1 (Moncton area),1301,adults aged 18+ years,females,Employment,Employed,2015-2018,19431,49437,39.3,3.3148,32.8,45.8,8.4,38.6,3.585869154,31.6,45.7,9.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 1 (Moncton area),1301,adults aged 18+ years,females,Employment,Unemployed,2015-2018,3435,8836,38.9,7.7907,23.6,54.2,20,37.9,7.591363568,23,52.8,20
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 2 (Saint John area),1302,adults aged 18+ years,females,Employment,Employed,2015-2018,14627,38179,38.3,3.6307,31.2,45.4,9.5,37.7,3.719150322,30.4,44.9,9.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 2 (Saint John area),1302,adults aged 18+ years,females,Employment,Unemployed,2015-2018,3220,9549,33.7,5.9550,22,45.4,17.7,42,7.405692339,27.5,56.5,17.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 3 (Fredericton area),1303,adults aged 18+ years,females,Employment,Employed,2015-2018,14212,36131,39.3,4.0674,31.4,47.3,10.3,40.2,4.345316168,31.7,48.7,10.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 3 (Fredericton area),1303,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2456,11651,21.1,4.8162,11.6,30.5,22.9,23.9,5.100362281,14,33.9,21.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 4 (Edmundston area),1304,adults aged 18+ years,females,Employment,Employed,2015-2018,3432,9347,36.7,6.6749,23.6,49.8,18.2,32.1,4.41363302,23.4,40.7,13.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 4 (Edmundston area),1304,adults aged 18+ years,females,Employment,Unemployed,2015-2018,1220,3413,35.7,7.9601,20.1,51.4,22.3,32.7,8.784614812,15.5,50,26.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 5 (Campbellton area),1305,adults aged 18+ years,females,Employment,Employed,2015-2018,1932,4653,41.5,6.5644,28.6,54.4,15.8,40.8,7.152521109,26.8,54.8,17.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 5 (Campbellton area),1305,adults aged 18+ years,females,Employment,Unemployed,2015-2018,767,1683,45.6,7.6163,30.7,60.5,16.7,45.5,8.215858103,29.3,61.6,18.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 6 (Bathurst area),1306,adults aged 18+ years,females,Employment,Employed,2015-2018,4610,13167,35,4.7065,25.8,44.2,13.4,31,4.809491554,21.5,40.4,15.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 6 (Bathurst area),1306,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2814,5599,50.3,6.5874,37.3,63.2,13.1,43.9,7.110585478,30,57.9,16.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 7 (Miramichi area),1307,adults aged 18+ years,females,Employment,Employed,2015-2018,3524,7633,46.2,5.0453,36.3,56.1,10.9,41.3,5.797134631,29.9,52.7,14
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 7 (Miramichi area),1307,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2152,3784,56.9,7.5264,42.1,71.6,13.2,56.1,8.800743345,38.9,73.4,15.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Bas-Saint-Laurent,2401,adults aged 18+ years,females,Employment,Employed,2015-2018,7838,37435,20.9,2.2422,16.5,25.3,10.7,19.9,2.279840247,15.4,24.3,11.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Bas-Saint-Laurent,2401,adults aged 18+ years,females,Employment,Unemployed,2015-2018,4100,11632,35.3,5.8156,23.8,46.7,16.5,36.5,5.483707906,25.8,47.3,15
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Saguenay - Lac-Saint-Jean,2402,adults aged 18+ years,females,Employment,Employed,2015-2018,12032,53754,22.4,3.1442,16.2,28.6,14,20.8,2.453038746,16,25.6,11.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Saguenay - Lac-Saint-Jean,2402,adults aged 18+ years,females,Employment,Unemployed,2015-2018,3735,14048,26.6,4.0312,18.7,34.5,15.2,26.9,3.880153096,19.2,34.5,14.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Capitale-Nationale,2403,adults aged 18+ years,females,Employment,Employed,2015-2018,34690,176337,19.7,1.7232,16.3,23.1,8.8,21.9,2.423344155,17.1,26.6,11.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Capitale-Nationale,2403,adults aged 18+ years,females,Employment,Unemployed,2015-2018,6058,24546,24.7,5.6977,13.5,35.9,23.1,24.2,4.759124624,14.9,33.5,19.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Mauricie et du Centre-du-Qu‚bec,2404,adults aged 18+ years,females,Employment,Employed,2015-2018,25466,102507,24.8,2.3518,20.2,29.5,9.5,28,2.560096893,22.9,33,9.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Mauricie et du Centre-du-Qu‚bec,2404,adults aged 18+ years,females,Employment,Unemployed,2015-2018,8163,25665,31.8,4.4791,23,40.6,14.1,33.5,5.291221483,23.1,43.8,15.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,L'Estrie,2405,adults aged 18+ years,females,Employment,Employed,2015-2018,26175,104312,25.1,2.6270,19.9,30.2,10.5,23.5,2.297284538,19,28,9.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,L'Estrie,2405,adults aged 18+ years,females,Employment,Unemployed,2015-2018,5456,21265,25.7,4.7169,16.4,34.9,18.4,26.3,4.248259377,17.9,34.6,16.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,R‚gion de Montr‚al,2406,adults aged 18+ years,females,Employment,Employed,2015-2018,81108,445916,18.2,1.4258,15.4,21,7.8,19.8,1.598174611,16.7,23,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,R‚gion de Montr‚al,2406,adults aged 18+ years,females,Employment,Unemployed,2015-2018,25148,142672,17.6,2.2639,13.2,22.1,12.8,21.9,2.679323696,16.6,27.1,12.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,L'Outaouais,2407,adults aged 18+ years,females,Employment,Employed,2015-2018,20459,91048,22.5,2.1055,18.3,26.6,9.4,23.8,2.374120752,19.1,28.5,10
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,L'Outaouais,2407,adults aged 18+ years,females,Employment,Unemployed,2015-2018,6554,16170,40.5,4.9858,30.7,50.3,12.3,40.6,5.083299662,30.6,50.5,12.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,L'Abitibi-T‚miscamingue,2408,adults aged 18+ years,females,Employment,Employed,2015-2018,8910,30297,29.4,2.2414,25,33.8,7.6,27.7,2.787184341,22.2,33.2,10.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,L'Abitibi-T‚miscamingue,2408,adults aged 18+ years,females,Employment,Unemployed,2015-2018,3483,8061,43.2,7.4094,28.7,57.8,17.1,45,6.223740076,32.8,57.2,13.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,C“te-Nord,2409,adults aged 18+ years,females,Employment,Employed,2015-2018,5752,17554,32.8,2.9236,27,38.5,8.9,34,3.057663108,28,40,9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,C“te-Nord,2409,adults aged 18+ years,females,Employment,Unemployed,2015-2018,806,3002,26.8,5.6433,15.8,37.9,21,26.2,5.778097788,14.9,37.6,22.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Nord-du-Qu‚bec,2410,adults aged 18+ years,females,Employment,Employed,2015-2018,1008,3128,32.2,3.1109,26.1,38.3,9.7,33.4,4.513096265,24.6,42.3,13.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Nord-du-Qu‚bec,2410,adults aged 18+ years,females,Employment,Unemployed,2015-2018,234,709,33,6.3936,20.5,45.6,19.4,33.3,7.386768138,18.8,47.8,22.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Gasp‚sie - ×les-de-la-Madeleine,2411,adults aged 18+ years,females,Employment,Employed,2015-2018,4659,17442,26.7,2.5231,21.8,31.7,9.4,25.6,3.06493955,19.6,31.6,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Gasp‚sie - ×les-de-la-Madeleine,2411,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2392,5579,42.9,4.6734,33.7,52.1,10.9,42.8,4.997161746,33,52.6,11.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,ChaudiŠre-Appalaches,2412,adults aged 18+ years,females,Employment,Employed,2015-2018,18436,93787,19.7,1.8960,15.9,23.4,9.6,18.6,2.091900627,14.5,22.7,11.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,ChaudiŠre-Appalaches,2412,adults aged 18+ years,females,Employment,Unemployed,2015-2018,4034,14435,27.9,5.1265,17.9,38,18.3,27,5.25924645,16.7,37.3,19.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,R‚gion de Laval,2413,adults aged 18+ years,females,Employment,Employed,2015-2018,22054,99059,22.3,2.0624,18.2,26.3,9.3,22.2,2.103562058,18,26.3,9.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,R‚gion de Laval,2413,adults aged 18+ years,females,Employment,Unemployed,2015-2018,6940,25786,26.9,5.0102,17.1,36.7,18.6,28.3,4.872727233,18.8,37.9,17.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,R‚gion de LanaudiŠre,2414,adults aged 18+ years,females,Employment,Employed,2015-2018,28970,108795,26.6,2.3133,22.1,31.2,8.7,28.6,2.24988093,24.2,33,7.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,R‚gion de LanaudiŠre,2414,adults aged 18+ years,females,Employment,Unemployed,2015-2018,7131,27472,26,4.2286,17.7,34.3,16.3,25.6,4.315848087,17.2,34.1,16.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,R‚gion des Laurentides,2415,adults aged 18+ years,females,Employment,Employed,2015-2018,25776,134677,19.1,2.0625,15.1,23.2,10.8,19.4,2.0195765,15.4,23.3,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,R‚gion des Laurentides,2415,adults aged 18+ years,females,Employment,Unemployed,2015-2018,7153,29166,24.5,3.6377,17.4,31.7,14.8,24.8,4.097019969,16.8,32.8,16.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Mont‚r‚gie,2416,adults aged 18+ years,females,Employment,Employed,2015-2018,89846,325596,27.6,2.0616,23.5,31.6,7.5,27.3,1.917279927,23.5,31,7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Mont‚r‚gie,2416,adults aged 18+ years,females,Employment,Unemployed,2015-2018,18973,60794,31.2,4.2262,22.9,39.5,13.5,31.7,3.991371887,23.8,39.5,12.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,The District of Algoma HU,3526,adults aged 18+ years,females,Employment,Employed,2015-2018,6727,20953,32.1,3.6302,25,39.2,11.3,31.3,3.989854917,23.5,39.2,12.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,The District of Algoma HU,3526,adults aged 18+ years,females,Employment,Unemployed,2015-2018,3488,7554,46.2,8.0552,30.4,62,17.4,44.9,7.016811095,31.2,58.7,15.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Brant County HU,3527,adults aged 18+ years,females,Employment,Employed,2015-2018,8977,29913,30,3.3523,23.4,36.6,11.2,31.3,3.327990718,24.8,37.8,10.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Brant County HU,3527,adults aged 18+ years,females,Employment,Unemployed,2015-2018,3444,7646,45,6.9947,31.3,58.8,15.5,44.7,7.473547928,30.1,59.4,16.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Durham Regional HU,3530,adults aged 18+ years,females,Employment,Employed,2015-2018,42069,157438,26.7,2.6139,21.6,31.9,9.8,26.8,2.605556484,21.7,32,9.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Durham Regional HU,3530,adults aged 18+ years,females,Employment,Unemployed,2015-2018,7706,40260,19.1,4.5890,10.1,28.1,24,20.7,4.447260988,12,29.4,21.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Elgin-St Thomas HU,3531,adults aged 18+ years,females,Employment,Employed,2015-2018,5852,16207,36.1,2.8553,30.5,41.7,7.9,36.7,4.252135957,28.3,45,11.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Elgin-St Thomas HU,3531,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2731,6976,39.2,5.0892,29.2,49.1,13,41.3,6.60099913,28.4,54.3,16
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Grey Bruce HU,3533,adults aged 18+ years,females,Employment,Employed,2015-2018,9582,31366,30.5,3.2128,24.2,36.9,10.5,31,3.4242866,24.2,37.7,11
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Grey Bruce HU,3533,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2803,9392,29.8,6.1632,17.8,41.9,20.7,33.3,5.952524945,21.6,45,17.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Haldimand-Norfolk HU,3534,adults aged 18+ years,females,Employment,Employed,2015-2018,5300,23266,22.8,2.8828,17.1,28.4,12.7,23.2,3.239870338,16.8,29.5,14
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Haldimand-Norfolk HU,3534,adults aged 18+ years,females,Employment,Unemployed,2015-2018,1817,6681,27.2,7.8528,11.8,42.6,28.9,27.2,6.343483822,14.8,39.6,23.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,"Haliburton, Kawartha, Pine Ridge District HU",3535,adults aged 18+ years,females,Employment,Employed,2015-2018,13504,33884,39.9,5.0223,30,49.7,12.6,40.8,4.736179073,31.6,50.1,11.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,"Haliburton, Kawartha, Pine Ridge District HU",3535,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2873,9912,29,5.2836,18.6,39.3,18.2,32,5.682008814,20.8,43.1,17.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Halton Regional HU,3536,adults aged 18+ years,females,Employment,Employed,2015-2018,24923,133252,18.7,2.0662,14.6,22.8,11,18.7,2.194756733,14.4,23,11.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Halton Regional HU,3536,adults aged 18+ years,females,Employment,Unemployed,2015-2018,6791,34606,19.6,4.2981,11.2,28.1,21.9,21.7,4.837718993,12.2,31.2,22.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,City of Hamilton HU,3537,adults aged 18+ years,females,Employment,Employed,2015-2018,31296,125382,25,2.6809,19.7,30.2,10.7,24.5,2.558639124,19.4,29.5,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,City of Hamilton HU,3537,adults aged 18+ years,females,Employment,Unemployed,2015-2018,9277,34744,26.7,5.3453,16.2,37.2,20,27.8,4.284956823,19.4,36.2,15.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Hastings and Prince Edward Counties HU,3538,adults aged 18+ years,females,Employment,Employed,2015-2018,10960,31708,34.6,3.8543,27,42.1,11.2,36.7,3.81955699,29.2,44.2,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Hastings and Prince Edward Counties HU,3538,adults aged 18+ years,females,Employment,Unemployed,2015-2018,4182,9622,43.5,6.8951,29.9,57,15.9,42.5,5.795274267,31.1,53.9,13.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Huron County HU,3539,adults aged 18+ years,females,Employment,Employed,2015-2018,3553,11346,31.3,4.6548,22.2,40.5,14.9,32.5,4.771979467,23.1,41.8,14.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Huron County HU,3539,adults aged 18+ years,females,Employment,Unemployed,2015-2018,1495,3931,38,6.5369,25.2,50.9,17.2,36.2,6.278116197,23.9,48.5,17.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Chatham-Kent HU,3540,adults aged 18+ years,females,Employment,Employed,2015-2018,5943,18564,32,4.0831,24,40,12.8,34.9,4.383761279,26.3,43.5,12.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Chatham-Kent HU,3540,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2788,7153,39,5.9743,27.3,50.7,15.3,39.9,5.641782995,28.9,51,14.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,"Kingston, Frontenac and Lennox and Addington HU",3541,adults aged 18+ years,females,Employment,Employed,2015-2018,16551,49031,33.8,3.8673,26.2,41.3,11.5,33.1,3.284624866,26.7,39.5,9.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,"Kingston, Frontenac and Lennox and Addington HU",3541,adults aged 18+ years,females,Employment,Unemployed,2015-2018,2944,8506,34.6,7.1929,20.5,48.7,20.8,38.9,6.366505574,26.4,51.4,16.4
