Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Corner Brook (CA),15,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,9819,12569,78.1,3.3543,71.5,84.7,4.3,76.2,3.356278513,69.7,82.8,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Charlottetown (CA),105,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,12026,19015,63.2,2.3620,58.6,67.9,3.7,64.5,2.618373959,59.4,69.6,4.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Charlottetown (CA),105,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,24662,34993,70.5,1.7909,67,74,2.5,69.2,1.826024641,65.6,72.7,2.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Summerside (CA),110,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,3954,5521,71.6,4.4127,63,80.3,6.2,68,5.416161425,57.4,78.6,8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Summerside (CA),110,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,5181,7336,70.6,4.1528,62.5,78.8,5.9,68.2,4.450068262,59.5,76.9,6.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Halifax (CMA),205,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,64390,107777,59.7,2.1977,55.4,64.1,3.7,60.3,2.200082013,56,64.6,3.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Halifax (CMA),205,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,143693,215409,66.7,1.6539,63.5,70,2.5,65.6,1.517483972,62.6,68.5,2.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Truro (CA),215,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,8576,12130,70.7,3.4067,64,77.4,4.8,70.9,4.418686036,62.2,79.5,6.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Truro (CA),215,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,15229,19930,76.4,3.0513,70.4,82.4,4,73.1,3.056807545,67.1,79.1,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,New Glasgow (CA),220,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,7715,11351,68,4.1125,59.9,76,6.1,65.5,3.954139805,57.7,73.2,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,New Glasgow (CA),220,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,11671,15407,75.8,3.8024,68.3,83.2,5,72.3,4.046764621,64.4,80.2,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cape Breton (CA),225,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,21959,30008,73.2,1.9446,69.4,77,2.7,72.4,2.786191836,66.9,77.8,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cape Breton (CA),225,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,32800,40725,80.5,2.3596,75.9,85.2,2.9,78.8,2.399048601,74.1,83.5,3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Moncton (CMA),305,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,27717,38705,71.6,2.9392,65.8,77.4,4.1,72.5,3.413893879,65.8,79.2,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Moncton (CMA),305,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,55505,74812,74.2,2.5537,69.2,79.2,3.4,72.5,2.434081417,67.7,77.3,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saint John (CMA),310,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,23307,33764,69,3.1071,62.9,75.1,4.5,70.4,3.18049891,64.2,76.6,4.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saint John (CMA),310,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,43721,59716,73.2,2.8302,67.7,78.8,3.9,71.5,2.501701001,66.6,76.4,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fredericton (CA),320,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,18016,26339,68.4,3.5322,61.5,75.3,5.2,69.8,3.587022729,62.8,76.8,5.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fredericton (CA),320,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,35628,52793,67.5,2.6367,62.3,72.7,3.9,65.9,3.077843659,59.9,71.9,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Bathurst (CA),328,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,5482,9004,60.9,3.3533,54.3,67.5,5.5,56.6,5.338447299,46.1,67,9.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Bathurst (CA),328,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,10759,14163,76,3.3150,69.5,82.5,4.4,70.7,3.76420673,63.3,78,5.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Miramichi (CA),329,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,6243,8603,72.6,3.7776,65.2,80,5.2,77.1,3.954176863,69.3,84.8,5.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Miramichi (CA),329,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,11689,13738,85.1,2.8304,79.5,90.6,3.3,84.3,3.185373355,78,90.5,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbellton (CA),330,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,4177,5765,72.4,4.6993,63.2,81.7,6.5,70.2,5.854370382,58.7,81.6,8.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbellton (CA),330,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,5320,8096,65.7,5.6201,54.7,76.7,8.6,65.3,5.415983737,54.7,75.9,8.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmundston (CA),335,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,5665,7866,72,5.5123,61.2,82.8,7.7,60.5,5.602357499,49.5,71.4,9.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmundston (CA),335,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,8352,11298,73.9,5.0438,64,83.8,6.8,74.7,4.87575532,65.1,84.2,6.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rimouski (CA),404,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,11549,18262,63.2,4.0265,55.3,71.1,6.4,62.6,4.141243781,54.5,70.7,6.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rimouski (CA),404,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,14100,24745,57,4.2895,48.6,65.4,7.5,57.9,3.359887202,51.3,64.4,5.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Baie-Comeau (CA),406,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,5015,7265,69,3.9047,61.4,76.7,5.7,67.7,5.646073989,56.7,78.8,8.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Baie-Comeau (CA),406,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,12257,16389,74.8,2.3439,70.2,79.4,3.1,72.8,2.739884004,67.5,78.2,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saguenay (CMA),408,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,30347,50159,60.5,2.4746,55.6,65.4,4.1,59.4,2.400565899,54.7,64.1,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saguenay (CMA),408,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,46263,74578,62,1.5721,58.9,65.1,2.5,60.9,1.993730335,57,64.9,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sept-×les (CA),412,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,4596,6712,68.5,3.7744,61.1,75.9,5.5,66.7,5.525694456,55.9,77.6,8.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sept-×les (CA),412,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,9683,14651,66.1,3.5159,59.2,73,5.3,65.9,3.607114299,58.9,73,5.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Qu‚bec (CMA),421,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,159920,272289,58.7,1.4913,55.8,61.7,2.5,58.1,1.68874666,54.8,61.5,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Qu‚bec (CMA),421,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,215842,371689,58.1,1.3356,55.4,60.7,2.3,57.4,1.399145226,54.6,60.1,2.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sherbrooke (CMA),433,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,47846,78602,60.9,2.7545,55.5,66.3,4.5,60.4,2.648261295,55.3,65.6,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sherbrooke (CMA),433,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,61957,99867,62,2.2277,57.7,66.4,3.6,59.7,2.183649484,55.4,64,3.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Trois-RiviŠres (CMA),442,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,33375,51700,64.6,3.0181,58.6,70.5,4.7,64.3,3.604346451,57.3,71.4,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Trois-RiviŠres (CMA),442,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,43452,64384,67.5,3.3995,60.8,74.2,5,65.3,2.830460085,59.8,70.9,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Shawinigan (CA),444,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,14254,18251,78.1,3.6031,71,85.2,4.6,74.7,4.470792874,65.9,83.5,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Shawinigan (CA),444,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,11243,18731,60,8.1562,44,76,13.6,57.7,7.437992363,43.1,72.3,12.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Drummondville (CA),447,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,24175,37352,64.7,3.1259,58.6,70.9,4.8,62,3.921570879,54.3,69.7,6.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Drummondville (CA),447,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,33661,47200,71.3,3.3118,64.8,77.8,4.6,69.6,2.787060339,64.1,75,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Granby (CA),450,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,18183,25408,71.6,5.4507,60.9,82.3,7.6,64.7,7.40348353,50.1,79.2,11.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Granby (CA),450,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,34936,51849,67.4,4.5974,58.4,76.4,6.8,65,4.739059278,55.7,74.3,7.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sorel-Tracy (CA),454,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,8661,12819,67.6,6.5799,54.7,80.5,9.7,69.3,8.535488582,52.6,86,12.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sorel-Tracy (CA),454,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,10245,15758,65,7.3564,50.6,79.5,11.3,62.5,7.533006652,47.7,77.2,12.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Joliette (CA),456,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,14255,22826,62.5,6.2272,50.2,74.7,10,59.1,5.088955589,49.1,69.1,8.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Joliette (CA),456,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,18784,30411,61.8,5.8529,50.3,73.3,9.5,60.7,6.404046887,48.2,73.3,10.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Montr‚al (CMA),462,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,926101,1555387,59.5,0.8753,57.8,61.3,1.5,60,0.878371791,58.3,61.7,1.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Montr‚al (CMA),462,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,962999,1636511,58.8,0.8780,57.1,60.6,1.5,58.3,0.827401204,56.6,59.9,1.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Val-dOr (CA),480,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,4960,6845,72.5,4.3080,64,80.9,5.9,68.5,6.375456219,56,81,9.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Val-dOr (CA),480,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,12077,17918,67.4,3.7474,60,74.8,5.6,68,3.798358532,60.5,75.4,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rouyn-Noranda (CA),485,adults aged 18+ years,both sexes,Income (household),Below Canadian average,2015-2018,7807,11501,67.9,4.8447,58.4,77.4,7.1,64,5.859726476,52.5,75.4,9.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rouyn-Noranda (CA),485,adults aged 18+ years,both sexes,Income (household),At or above Canadian average,2015-2018,15682,21694,72.3,3.0361,66.3,78.2,4.2,71.2,2.442080328,66.4,76,3.4
