Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,females,2015-2018,5023,8989,55.9,4.4088,47.2,64.5,7.9,57.3,4.674485724,48.1,66.4,8.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,females,2015-2018,10268,15844,64.8,3.0722,58.8,70.8,4.7,66,3.755718854,58.6,73.3,5.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,females,2015-2018,20021,29064,68.9,3.2559,62.5,75.3,4.7,67,2.848253316,61.5,72.6,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,females,2015-2018,25706,43168,59.5,3.5973,52.5,66.6,6,60.4,2.83919776,54.8,66,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,females,2015-2018,275276,528543,52.1,1.3337,49.5,54.7,2.6,52.9,1.344019083,50.3,55.5,2.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Red Deer (CA),830,adults aged 18+ years,females,2015-2018,17082,33963,50.3,4.7829,40.9,59.7,9.5,50.7,3.298767625,44.2,57.1,6.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmonton (CMA),835,adults aged 18+ years,females,2015-2018,277347,498461,55.6,1.5290,52.6,58.6,2.7,56.5,1.355912829,53.8,59.1,2.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lloydminster (CA),840,adults aged 18+ years,females,2015-2018,7352,11222,65.5,4.8575,56,75,7.4,67.7,4.680856825,58.6,76.9,6.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Grande Prairie (CA),850,adults aged 18+ years,females,2015-2018,8405,12341,68.1,2.8468,62.5,73.7,4.2,69.4,4.75481981,60.1,78.7,6.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Wood Buffalo (CA),860,adults aged 18+ years,females,2015-2018,14766,22849,64.6,3.5521,57.7,71.6,5.5,64.6,5.086083237,54.7,74.6,7.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nelson (CA),907,adults aged 18+ years,females,2015-2018,3361,8392,40.1,4.1889,31.8,48.3,10.5,39.9,6.185399425,27.8,52.1,15.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kelowna (CMA),915,adults aged 18+ years,females,2015-2018,35652,73414,48.6,3.1545,42.4,54.8,6.5,48.2,2.763425431,42.8,53.7,5.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vernon (CA),918,adults aged 18+ years,females,2015-2018,13519,26259,51.5,4.0498,43.5,59.4,7.9,49.2,5.200704922,39,59.4,10.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kamloops (CA),925,adults aged 18+ years,females,2015-2018,22553,42883,52.6,3.9315,44.9,60.3,7.5,51.2,3.076886204,45.1,57.2,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chilliwack (CA),930,adults aged 18+ years,females,2015-2018,19123,33671,56.8,5.3475,46.3,67.3,9.4,52.9,3.723620838,45.6,60.1,7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Abbotsford - Mission (CMA),932,adults aged 18+ years,females,2015-2018,37787,66859,56.5,2.9878,50.7,62.4,5.3,56.4,3.257236346,50,62.8,5.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vancouver (CMA),933,adults aged 18+ years,females,2015-2018,440917,971995,45.4,1.0610,43.3,47.4,2.3,45.4,1.078509723,43.3,47.5,2.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Victoria (CMA),935,adults aged 18+ years,females,2015-2018,74482,151151,49.3,2.1387,45.1,53.5,4.3,48.8,2.403003321,44.1,53.6,4.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nanaimo (CA),938,adults aged 18+ years,females,2015-2018,21099,38447,54.9,3.8978,47.2,62.5,7.1,57.2,4.449534699,48.5,65.9,7.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Courtenay (CA),943,adults aged 18+ years,females,2015-2018,12140,22176,54.7,4.1661,46.6,62.9,7.6,53.2,4.299742975,44.8,61.6,8.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbell River (CA),944,adults aged 18+ years,females,2015-2018,8947,14232,62.9,5.4157,52.2,73.5,8.6,61.3,5.191254082,51.1,71.5,8.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince George (CA),970,adults aged 18+ years,females,2015-2018,19731,32815,60.1,2.7586,54.7,65.5,4.6,61.8,2.843417271,56.2,67.4,4.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Dawson Creek (CA),975,adults aged 18+ years,females,2015-2018,3949,6454,61.2,3.9630,53.4,69,6.5,61.5,3.818158156,54,68.9,6.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fort St. John (CA),977,adults aged 18+ years,females,2015-2018,7972,11432,69.7,4.8492,60.2,79.3,7,71.2,4.077205523,63.2,79.2,5.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Whitehorse (CA),990,adults aged 18+ years,females,2015-2018,19731,32815,60.1,2.7586,54.7,65.5,4.6,61.8,2.843417271,56.2,67.4,4.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Iqaluit (*),994,adults aged 18+ years,females,2015-2018,3949,6454,61.2,3.9630,53.4,69,6.5,61.5,3.818158156,54,68.9,6.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Yellowknife (CA),995,adults aged 18+ years,females,2015-2018,7972,11432,69.7,4.8492,60.2,79.3,7,71.2,4.077205523,63.2,79.2,5.7
