Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Lambton HU,3542,youth aged 12-17 years,2,both sexes,1,2015-2017,4660,6900,67.5,7.0178,53.8,81.3,10.4,3,66.4,6.848064752,52.9,79.8,10.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,"Leeds, Grenville and Lanark District HU",3543,youth aged 12-17 years,2,both sexes,1,2015-2017,5882,8605,68.4,7.0410,54.5,82.2,10.3,3,68.6,6.89028456,55.1,82.1,10,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Middlesex-London HU,3544,youth aged 12-17 years,2,both sexes,1,2015-2017,18101,24397,74.2,5.0004,64.4,84,6.7,3,74.1,4.787951574,64.7,83.5,6.5,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Niagara Regional Area HU,3546,youth aged 12-17 years,2,both sexes,1,2015-2017,19181,25777,74.4,4.6915,65.2,83.6,6.3,3,74.2,4.650206734,65.1,83.3,6.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,North Bay Parry Sound District HU,3547,youth aged 12-17 years,2,both sexes,1,2015-2017,4816,6159,78.2,5.1870,68,88.4,6.6,3,78.3,5.20056818,68.1,88.5,6.6,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Northwestern HU,3549,youth aged 12-17 years,2,both sexes,1,2015-2017,3062,4107,74.6,8.3252,58.2,90.9,11.2,3,74.8,8.350368512,58.4,91.1,11.2,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,City of Ottawa HU,3551,youth aged 12-17 years,2,both sexes,1,2015-2017,39650,59336,66.8,4.5579,57.9,75.8,6.8,3,66.7,4.481212811,57.9,75.4,6.7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Oxford County HU,3552,youth aged 12-17 years,2,both sexes,1,2015-2017,6074,6799,89.3,4.3178,80.9,97.8,4.8,3,89,4.323089075,80.5,97.5,4.9,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Peel Regional HU,3553,youth aged 12-17 years,2,both sexes,1,2015-2017,85314,99363,85.9,3.2419,79.5,92.2,3.8,3,86.2,3.192463548,79.9,92.4,3.7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Perth District HU,3554,youth aged 12-17 years,2,both sexes,1,2015-2017,3557,4127,86.2,4.7535,76.9,95.5,5.5,3,85.6,5.008060863,75.7,95.4,5.9,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Peterborough County-City HU,3555,youth aged 12-17 years,2,both sexes,1,2015-2017,4919,6586,74.7,6.8157,61.3,88.1,9.1,3,74.1,6.946046425,60.5,87.7,9.4,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Porcupine HU,3556,youth aged 12-17 years,2,both sexes,1,2015-2017,4026,4919,81.9,5.5719,70.9,92.8,6.8,3,82.1,5.747846278,70.8,93.3,7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Renfrew County and District HU,3557,youth aged 12-17 years,2,both sexes,1,2015-2017,3992,5674,70.4,7.1674,56.3,84.4,10.2,3,70.3,7.058313698,56.5,84.1,10,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Eastern Ontario HU,3558,youth aged 12-17 years,2,both sexes,1,2015-2017,7919,10715,73.9,5.4832,63.1,84.7,7.4,3,74.6,5.324098675,64.2,85,7.1,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Simcoe Muskoka District HU,3560,youth aged 12-17 years,2,both sexes,1,2015-2017,22884,32436,70.6,5.0823,60.6,80.5,7.2,3,70.6,4.947939507,60.9,80.3,7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Sudbury and District HU,3561,youth aged 12-17 years,2,both sexes,1,2015-2017,7380,10079,73.2,5.7649,61.9,84.5,7.9,3,73.7,5.859996841,62.2,85.2,8,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Thunder Bay District HU,3562,youth aged 12-17 years,2,both sexes,1,2015-2017,5323,7094,75,6.3306,62.6,87.5,8.4,3,75.5,5.727418554,64.3,86.7,7.6,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Timiskaming HU,3563,youth aged 12-17 years,2,both sexes,1,2015-2017,1132,1446,78.3,7.5186,63.6,93.1,9.6,3,79,7.741304078,63.8,94.1,9.8,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Waterloo HU,3565,youth aged 12-17 years,2,both sexes,1,2015-2017,22249,35097,63.4,5.0257,53.5,73.3,7.9,3,65.3,4.833859946,55.8,74.8,7.4,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,youth aged 12-17 years,2,both sexes,1,2015-2017,10641,13860,76.8,5.5594,65.9,87.7,7.2,3,76.6,5.418673934,66,87.2,7.1,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Windsor-Essex County HU,3568,youth aged 12-17 years,2,both sexes,1,2015-2017,21386,25469,84,4.7684,74.6,93.3,5.7,3,84.1,4.564704025,75.1,93,5.4,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,York Regional HU,3570,youth aged 12-17 years,2,both sexes,1,2015-2017,57582,75667,76.1,4.0758,68.1,84.1,5.4,3,76.1,3.9870214,68.3,83.9,5.2,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,City of Toronto HU,3595,youth aged 12-17 years,2,both sexes,1,2015-2017,99498,130735,76.1,3.4659,69.3,82.9,4.6,3,75.9,3.593634189,68.8,82.9,4.7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Winnipeg RHA,4601,youth aged 12-17 years,2,both sexes,1,2015-2017,33190,43671,76,2.9233,70.3,81.7,3.8,3,76,3.140363033,69.8,82.1,4.1,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Prairie Mountain Health,4602,youth aged 12-17 years,2,both sexes,1,2015-2017,6254,9403,66.5,5.3491,56,77,8,3,66.5,5.549086051,55.6,77.4,8.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Interlake-Eastern Regional Health,4603,youth aged 12-17 years,2,both sexes,1,2015-2017,4580,6839,67,5.5807,56,77.9,8.3,3,67.3,5.309521352,56.9,77.7,7.9,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Northern RHA,4604,youth aged 12-17 years,2,both sexes,1,2015-2017,1451,2450,59.2,10.4845,38.7,79.8,17.7,2,65.3,8.959584273,47.7,82.9,13.7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Southern Health,4605,youth aged 12-17 years,2,both sexes,1,2015-2017,8930,12571,71,4.8905,61.4,80.6,6.9,3,71,4.899766597,61.4,80.6,6.9,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Sun Country RHA,4701,youth aged 12-17 years,2,both sexes,1,2015-2017,2722,3104,87.7,5.4398,77,98.4,6.2,3,87.7,5.57568394,76.8,98.6,6.4,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Five Hills RHA,4702,youth aged 12-17 years,2,both sexes,1,2015-2017,2200,3251,67.7,7.6076,52.7,82.6,11.2,3,67.7,7.549791647,53,82.5,11.2,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Cypress RHA,4703,youth aged 12-17 years,2,both sexes,1,2015-2017,2223,2981,74.6,9.0556,56.8,92.3,12.1,3,77.4,7.51269368,62.7,92.1,9.7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Regina Qu'Appelle RHA,4704,youth aged 12-17 years,2,both sexes,1,2015-2017,11170,14980,74.6,5.3948,64,85.2,7.2,3,74.2,5.550972014,63.3,85,7.5,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Sunrise RHA,4705,youth aged 12-17 years,2,both sexes,1,2015-2017,3075,3872,79.4,7.9294,63.8,95,10,3,79.3,7.431898366,64.7,93.8,9.4,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Saskatoon RHA,4706,youth aged 12-17 years,2,both sexes,1,2015-2017,13499,19157,70.5,5.2335,60.2,80.7,7.4,3,71,5.346529662,60.5,81.5,7.5,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Heartland RHA,4707,youth aged 12-17 years,2,both sexes,1,2015-2017,2119,3200,66.2,8.9563,48.7,83.8,13.5,3,62.8,8.361122852,46.4,79.2,13.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Kelsey Trail RHA,4708,youth aged 12-17 years,2,both sexes,1,2015-2017,1719,2812,61.1,11.3135,38.9,83.3,18.5,2,61,10.47174406,40.5,81.5,17.2,2
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Prince Albert Parkland RHA,4709,youth aged 12-17 years,2,both sexes,1,2015-2017,2581,4172,61.9,7.7354,46.7,77,12.5,3,61.7,8.016805081,46,77.4,13,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Prairie North RHA,4710,youth aged 12-17 years,2,both sexes,1,2015-2017,3648,3909,93.3,3.6964,86.1,100,4,3,93.2,3.747596178,85.8,100.5,4,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,youth aged 12-17 years,2,both sexes,1,2015-2017,,,,,,,25.1,1,,,,,35.7,1
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,South Zone,4831,youth aged 12-17 years,2,both sexes,1,2015-2017,13271,17547,75.6,3.7739,68.2,83,5,3,75.7,3.751522785,68.3,83,5,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Calgary Zone,4832,youth aged 12-17 years,2,both sexes,1,2015-2017,65095,91306,71.3,2.8549,65.7,76.9,4,3,71.3,2.861078895,65.6,76.9,4,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Central Zone,4833,youth aged 12-17 years,2,both sexes,1,2015-2017,19424,28249,68.8,3.8813,61.1,76.4,5.6,3,68.7,3.816895763,61.2,76.2,5.6,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Edmonton Zone,4834,youth aged 12-17 years,2,both sexes,1,2015-2017,53948,72170,74.8,3.0459,68.8,80.7,4.1,3,74.8,2.942559892,69,80.6,3.9,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,North Zone,4835,youth aged 12-17 years,2,both sexes,1,2015-2017,19738,27281,72.3,3.8700,64.8,79.9,5.3,3,72.4,3.792927033,65,79.8,5.2,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,East Kootenay HSDA,5911,youth aged 12-17 years,2,both sexes,1,2015-2017,3324,5413,61.4,8.5424,44.6,78.2,13.9,3,62.6,7.930768085,47.1,78.2,12.7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Kootenay-Boundary HSDA,5912,youth aged 12-17 years,2,both sexes,1,2015-2017,3612,4855,74.4,6.4340,61.8,87,8.6,3,74.4,6.594779445,61.5,87.4,8.9,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Okanagan HSDA,5913,youth aged 12-17 years,2,both sexes,1,2015-2017,10927,14580,74.9,4.7772,65.6,84.3,6.4,3,74.9,4.7442548,65.6,84.2,6.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Thompson/Cariboo HSDA,5914,youth aged 12-17 years,2,both sexes,1,2015-2017,8898,11633,76.5,5.7679,65.2,87.8,7.5,3,76.1,5.761253928,64.8,87.4,7.6,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Fraser East HSDA,5921,youth aged 12-17 years,2,both sexes,1,2015-2017,11425,15112,75.6,5.6540,64.5,86.7,7.5,3,75.5,5.521431164,64.7,86.4,7.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Fraser North HSDA,5922,youth aged 12-17 years,2,both sexes,1,2015-2017,25164,35185,71.5,4.4119,62.9,80.2,6.2,3,71.8,4.450643385,63.1,80.5,6.2,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Fraser South HSDA,5923,youth aged 12-17 years,2,both sexes,1,2015-2017,37552,48849,76.9,4.2165,68.6,85.1,5.5,3,76.9,4.328150177,68.4,85.4,5.6,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Richmond HSDA,5931,youth aged 12-17 years,2,both sexes,1,2015-2017,8965,12453,72,6.0071,60.2,83.8,8.3,3,72.2,5.958825459,60.5,83.9,8.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Vancouver HSDA,5932,youth aged 12-17 years,2,both sexes,1,2015-2017,21688,27976,77.5,4.3118,69.1,86,5.6,3,76.9,4.494392922,68.1,85.7,5.8,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,youth aged 12-17 years,2,both sexes,1,2015-2017,11184,16413,68.1,6.0268,56.3,80,8.8,3,66.9,6.130713377,54.9,78.9,9.2,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,South Vancouver Island HSDA,5941,youth aged 12-17 years,2,both sexes,1,2015-2017,11068,17095,64.7,5.6758,53.6,75.9,8.8,3,65.6,5.82302697,54.2,77,8.9,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Central Vancouver Island HSDA,5942,youth aged 12-17 years,2,both sexes,1,2015-2017,7078,12716,55.7,7.2879,41.4,70,13.1,3,55,7.123615688,41,68.9,13,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,North Vancouver Island HSDA,5943,youth aged 12-17 years,2,both sexes,1,2015-2017,3008,5937,50.7,7.7125,35.5,65.8,15.2,2,50.7,7.83372877,35.3,66,15.5,2
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Northwest HSDA,5951,youth aged 12-17 years,2,both sexes,1,2015-2017,2762,3442,80.3,6.1927,68.1,92.4,7.7,3,80.5,6.251492977,68.2,92.7,7.8,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Northern Interior HSDA,5952,youth aged 12-17 years,2,both sexes,1,2015-2017,6688,8908,75.1,5.7450,63.8,86.4,7.7,3,73.7,5.806690298,62.3,85.1,7.9,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Northeast HSDA,5953,youth aged 12-17 years,2,both sexes,1,2015-2017,3392,4902,69.2,8.1006,53.3,85.1,11.7,3,69.2,8.525849311,52.5,85.9,12.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Yukon,6001,youth aged 12-17 years,2,both sexes,1,2015-2017,1326,1954,67.9,3.2476,61.5,74.2,4.8,3,67.8,3.21830253,61.5,74.1,4.7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Northwest Territories,6101,youth aged 12-17 years,2,both sexes,1,2015-2017,1836,2382,77.1,3.2653,70.7,83.5,4.2,3,77.1,3.337866067,70.6,83.7,4.3,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Nunavut,6201,youth aged 12-17 years,2,both sexes,1,2015-2017,1735,2301,75.4,5.7767,64.1,86.7,7.7,3,75.3,5.845230342,63.9,86.8,7.8,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,CANADA,0,youth aged 12-17 years,2,males,2,2015-2017,728286,1001732,72.7,0.8559,71,74.4,1.2,3,72.7,0.837547592,71.1,74.4,1.2,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Eastern Regional,1011,youth aged 12-17 years,2,males,2,2015-2017,6817,8791,77.5,5.0348,67.7,87.4,6.5,3,77.2,5.373233021,66.7,87.8,7,3
Low fruits and vegetables consumption,7,"Prevalence (%) of fruit and vegetables consumption, less than 5 times per day",11,Health Regions,2,Central Regional,1012,youth aged 12-17 years,2,males,2,2015-2017,2309,2756,83.8,6.6672,70.7,96.8,8,3,83.8,6.528146827,71,96.6,7.8,3
