Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,SDOH,SDOH_ID,SDOH_Cat,SDOH_Cat_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret,N,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Windsor-Essex County HU,3568,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,78493,226957,34.6,1.8953,30.9,38.3,5.5,3,34.2,2.147071968,29.9,38.4,6.3,3,319,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Windsor-Essex County HU,3568,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,14662,45253,32.4,4.3173,23.9,40.9,13.3,3,32.8,4.988529082,23,42.6,15.2,2,63,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,York Regional HU,3570,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,136352,628113,21.7,1.5368,18.7,24.7,7.1,3,21,1.462250733,18.1,23.9,7,3,314,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,York Regional HU,3570,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,21920,110961,19.8,3.5935,12.7,26.8,18.2,2,28.5,6.27815474,16.2,40.8,22,2,43,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Toronto HU,3595,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,304593,1661796,18.3,1.0146,16.3,20.3,5.5,3,18.1,1.072542039,16,20.2,5.9,3,382,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Toronto HU,3595,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,90657,366120,24.8,2.6850,19.5,30,10.8,3,27,3.1497905,20.8,33.1,11.7,3,107,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Winnipeg RHA,4601,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,117022,438847,26.7,1.3565,24,29.3,5.1,3,26.4,1.247378777,24,28.8,4.7,3,497,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Winnipeg RHA,4601,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,19226,79637,24.1,3.1883,17.9,30.4,13.2,3,26.8,3.601616199,19.7,33.9,13.4,3,83,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie Mountain Health,4602,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,34270,90448,37.9,2.4425,33.1,42.7,6.4,3,37.1,2.064417158,33.1,41.2,5.6,3,378,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie Mountain Health,4602,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,5215,11504,45.3,6.7633,32.1,58.6,14.9,3,46.7,5.990570799,35,58.5,12.8,3,53,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Interlake-Eastern Regional Health,4603,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,25620,69243,37,2.2192,32.6,41.4,6,3,36,1.911367833,32.3,39.8,5.3,3,346,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Interlake-Eastern Regional Health,4603,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,2937,7312,40.2,6.2413,27.9,52.4,15.5,2,40.1,6.596298922,27.2,53,16.4,2,41,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern RHA,4604,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,7615,17396,43.8,2.2801,39.3,48.3,5.2,3,43.3,2.641118515,38.1,48.5,6.1,3,267,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern RHA,4604,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,854,2903,29.4,5.5923,18.5,40.4,19,2,31,7.281497765,16.8,45.3,23.5,2,38,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Southern Health,4605,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,35910,99084,36.2,2.0181,32.3,40.2,5.6,3,36.2,1.986346746,32.3,40.1,5.5,3,366,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Southern Health,4605,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,6701,18736,35.8,4.2244,27.5,44.1,11.8,3,38.3,5.234208812,28,48.5,13.7,3,64,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sun Country RHA,4701,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,12622,32813,38.5,2.7945,33,43.9,7.3,3,37.8,3.136328387,31.7,44,8.3,3,158,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sun Country RHA,4701,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,1345,5511,24.4,5.7485,13.1,35.7,23.6,2,32,8.16469598,16,48,25.5,2,20,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Five Hills RHA,4702,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,9654,31024,31.1,3.6742,23.9,38.3,11.8,3,32.8,3.11901293,26.7,38.9,9.5,3,123,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Five Hills RHA,4702,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,2045,5035,40.6,6.6161,27.6,53.6,16.3,2,43.9,8.51576762,27.2,60.6,19.4,2,25,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Cypress RHA,4703,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,8831,24303,36.3,4.2200,28.1,44.6,11.6,3,33.8,3.309084766,27.3,40.3,9.8,3,142,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Cypress RHA,4703,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,845,3516,24,5.7185,12.8,35.3,23.8,2,25,7.759684056,9.8,40.3,31,2,17,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Regina Qu'Appelle RHA,4704,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,51060,167943,30.4,2.0248,26.4,34.4,6.7,3,31.1,2.158665265,26.9,35.4,6.9,3,233,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Regina Qu'Appelle RHA,4704,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,7219,25667,28.1,6.5266,15.3,40.9,23.2,2,31.5,7.096310121,17.6,45.4,22.5,2,28,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sunrise RHA,4705,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,11944,30443,39.2,3.7219,31.9,46.5,9.5,3,37.7,3.39458973,31,44.3,9,3,131,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sunrise RHA,4705,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,2554,5373,47.5,8.8267,30.2,64.9,18.6,2,43,7.931177737,27.4,58.5,18.4,2,25,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saskatoon RHA,4706,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,61620,202917,30.4,1.8903,26.7,34.1,6.2,3,30.4,1.919635687,26.7,34.2,6.3,3,254,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saskatoon RHA,4706,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,12433,41767,29.8,5.0069,19.9,39.6,16.8,2,31.9,5.075815786,22,41.9,15.9,2,46,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Heartland RHA,4707,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,8498,23329,36.4,3.2524,30,42.8,8.9,3,34,3.226994069,27.7,40.4,9.5,3,108,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Heartland RHA,4707,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,*,*,*,*,*,*,41.3,1,*,*,*,*,*,1,14,,CV for ASR might be OK but not for crude. Check Excel file and supress ASR if crude are supresed.
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kelsey Trail RHA,4708,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,7713,20242,38.1,4.6082,29.1,47.1,12.1,3,37,4.650889364,27.9,46.1,12.6,3,97,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kelsey Trail RHA,4708,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,1533,2832,54.1,10.1084,34.3,74,18.7,2,55.2,11.83003587,32,78.4,21.4,2,21,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Albert Parkland RHA,4709,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,12966,36728,35.3,3.2988,28.8,41.8,9.3,3,33.9,3.377921255,27.3,40.6,10,3,128,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Albert Parkland RHA,4709,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,3719,7895,47.1,7.0583,33.2,60.9,15,3,50.4,7.771623631,35.2,65.7,15.4,2,41,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie North RHA,4710,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,11670,36466,32,3.0229,26.1,37.9,9.4,3,32.7,2.948707198,26.9,38.5,9,3,119,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie North RHA,4710,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,2696,6714,40.2,6.8362,26.7,53.6,17,2,48.4,7.610622977,33.5,63.3,15.7,2,25,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,2999,6859,43.7,4.8735,34.2,53.3,11.1,3,44.9,5.086078838,34.9,54.9,11.3,3,81,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,963,1989,48.4,13.4499,22,74.8,27.8,2,50,6.488359468,37.2,62.7,13,3,19,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Zone,4831,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,50099,162851,30.8,1.3506,28.1,33.4,4.4,3,30.5,1.364757882,27.9,33.2,4.5,3,604,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Zone,4831,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,10591,31772,33.3,3.2495,27,39.7,9.7,3,33.3,3.234428458,26.9,39.6,9.7,3,136,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Calgary Zone,4832,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,240169,973535,24.7,1.0330,22.6,26.7,4.2,3,24.8,1.030795751,22.8,26.8,4.2,3,897,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Calgary Zone,4832,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,39555,179508,22,1.8758,18.4,25.7,8.5,3,24,2.64355754,18.8,29.2,11,3,149,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Zone,4833,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,88614,270522,32.8,1.3538,30.1,35.4,4.1,3,32.6,1.302703915,30.1,35.2,4,3,766,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Zone,4833,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,17249,50144,34.4,3.1588,28.2,40.6,9.2,3,35.5,3.196809135,29.2,41.8,9,3,149,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Edmonton Zone,4834,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,223826,799139,28,1.1717,25.7,30.3,4.2,3,29,1.095064793,26.8,31.1,3.8,3,939,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Edmonton Zone,4834,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,45926,166559,27.6,2.0892,23.5,31.7,7.6,3,28.5,2.61511188,23.4,33.6,9.2,3,209,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Zone,4835,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,96289,243205,39.6,1.6432,36.4,42.8,4.2,3,39,1.466375371,36.1,41.8,3.8,3,818,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Zone,4835,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,19341,51230,37.8,3.0015,31.9,43.6,8,3,40.3,3.284057453,33.9,46.8,8.1,3,155,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,East Kootenay HSDA,5911,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,12878,48441,26.6,2.4514,21.8,31.4,9.2,3,25.3,2.089514964,21.2,29.4,8.3,3,189,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,East Kootenay HSDA,5911,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,3106,7689,40.4,9.5881,21.6,59.2,23.7,2,35.9,6.618391146,22.9,48.9,18.4,2,31,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kootenay-Boundary HSDA,5912,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,12444,45977,27.1,2.8908,21.4,32.7,10.7,3,25.3,2.637344044,20.2,30.5,10.4,3,160,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kootenay-Boundary HSDA,5912,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,3096,9769,31.7,5.4747,20.9,42.4,17.3,2,32.2,5.678311496,21.1,43.3,17.6,2,37,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Okanagan HSDA,5913,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,52894,210318,25.1,2.3458,20.5,29.8,9.3,3,24.4,1.97381265,20.5,28.3,8.1,3,264,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Okanagan HSDA,5913,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,7408,31697,23.4,3.9841,15.6,31.2,17,2,23.7,4.429253734,15,32.3,18.7,2,35,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thompson/Cariboo HSDA,5914,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,37149,121848,30.5,2.3292,25.9,35.1,7.6,3,30,2.153420077,25.8,34.2,7.2,3,270,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thompson/Cariboo HSDA,5914,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,6154,23325,26.4,4.2125,18.1,34.7,16,2,26.3,4.460367415,17.5,35,17,2,40,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser East HSDA,5921,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,50407,161166,31.3,2.0159,27.3,35.2,6.4,3,31.4,2.050891285,27.4,35.4,6.5,3,277,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser East HSDA,5921,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,10302,32386,31.8,5.6899,20.6,43,17.9,2,31.2,4.541745547,22.3,40.1,14.6,3,51,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser North HSDA,5922,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,81819,397905,20.6,1.5631,17.5,23.6,7.6,3,20.9,1.629617725,17.7,24.1,7.8,3,280,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser North HSDA,5922,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,15517,70629,22,4.2094,13.7,30.2,19.2,2,23.2,4.88185624,13.7,32.8,21,2,38,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser South HSDA,5923,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,126337,459983,27.5,1.6329,24.3,30.7,5.9,3,27.2,1.61428913,24,30.4,5.9,3,359,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser South HSDA,5923,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,17273,82858,20.8,4.2366,12.5,29.2,20.3,2,24.5,4.126082042,16.4,32.6,16.8,2,53,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Richmond HSDA,5931,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,15861,127647,12.4,1.3266,9.8,15,10.7,3,12.5,1.551962762,9.5,15.6,12.4,3,110,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Richmond HSDA,5931,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,*,*,*,*,*,*,42.7,1,*,*,*,*,39.3,1,10,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Vancouver HSDA,5932,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,47870,423864,11.3,1.4185,8.5,14.1,12.6,3,11.8,1.370295504,9.2,14.5,11.6,3,165,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Vancouver HSDA,5932,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,6781,86451,7.8,1.3407,5.2,10.5,17.1,2,9.3,2.486114731,4.4,14.2,26.7,2,28,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,25633,155130,16.5,1.9413,12.7,20.3,11.7,3,16.4,2.018789133,12.5,20.4,12.3,3,159,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,2731,28579,9.6,3.0413,3.6,15.5,31.8,2,17.8,4.741994578,8.5,27.1,26.6,2,18,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Vancouver Island HSDA,5941,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,46935,226746,20.7,1.7867,17.2,24.2,8.6,3,20.4,1.735243458,17,23.8,8.5,3,219,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Vancouver Island HSDA,5941,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,7667,42603,18,4.1759,9.8,26.2,23.2,2,23.5,4.854549525,14,33,20.7,2,33,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Vancouver Island HSDA,5942,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,34088,148223,23,2.0785,18.9,27.1,9,3,21.6,2.11816112,17.4,25.7,9.8,3,205,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Vancouver Island HSDA,5942,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,7383,32273,22.9,4.5389,14,31.8,19.8,2,26,4.985266346,16.2,35.7,19.2,2,37,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Vancouver Island HSDA,5943,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,20771,69412,29.9,2.1993,25.6,34.2,7.3,3,28.6,2.607909931,23.5,33.7,9.1,3,209,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Vancouver Island HSDA,5943,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,3415,9997,34.2,6.9172,20.6,47.7,20.3,2,34.6,5.738316298,23.4,45.9,16.6,2,29,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northwest HSDA,5951,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,11335,33932,33.4,3.0810,27.4,39.4,9.2,3,34,2.790809288,28.6,39.5,8.2,3,190,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northwest HSDA,5951,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,1839,6524,28.2,7.1734,14.1,42.3,25.4,2,28.1,6.833208963,14.8,41.5,24.3,2,29,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern Interior HSDA,5952,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,23894,74943,31.9,2.3352,27.3,36.5,7.3,3,31.8,2.170654982,27.6,36.1,6.8,3,253,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern Interior HSDA,5952,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,7161,15897,45,4.0921,37,53.1,9.1,3,39.9,4.690221857,30.7,49.1,11.8,3,63,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northeast HSDA,5953,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,14493,38406,37.7,3.6659,30.5,44.9,9.7,3,38.7,2.614429643,33.6,43.8,6.8,3,213,,
